"estacion_2001clima",2001,1979,6,1,0
"estacion_2001clima",2001,1979,7,1,4.5
"estacion_2001clima",2001,1979,8,1,0
"estacion_2001clima",2001,1979,9,1,0
"estacion_2001clima",2001,1979,10,1,9.5
"estacion_2001clima",2001,1979,11,1,6
"estacion_2001clima",2001,1979,12,1,9.5
"estacion_2001clima",2001,1980,1,1,112
"estacion_2001clima",2001,1980,2,1,60
"estacion_2001clima",2001,1980,3,1,20
"estacion_2001clima",2001,1980,4,1,11
"estacion_2001clima",2001,1980,5,1,7.5
"estacion_2001clima",2001,1980,6,1,0
"estacion_2001clima",2001,1980,7,1,1
"estacion_2001clima",2001,1980,8,1,0
"estacion_2001clima",2001,1980,9,1,0
"estacion_2001clima",2001,1980,10,1,0
"estacion_2001clima",2001,1980,11,1,0
"estacion_2001clima",2001,1980,12,1,9.5
"estacion_2001clima",2001,1981,1,1,27.5
"estacion_2001clima",2001,1981,2,1,26.5
"estacion_2001clima",2001,1981,3,1,18.5
"estacion_2001clima",2001,1981,4,1,12.5
"estacion_2001clima",2001,1981,5,1,0
"estacion_2001clima",2001,1981,6,1,0
"estacion_2001clima",2001,1981,7,1,0
"estacion_2001clima",2001,1981,8,1,0
"estacion_2001clima",2001,1981,9,1,2.3
"estacion_2001clima",2001,1981,10,1,1.5
"estacion_2001clima",2001,1981,11,1,15.5
"estacion_2001clima",2001,1981,12,1,7.5
"estacion_2001clima",2001,1982,1,1,27
"estacion_2001clima",2001,1982,2,1,19
"estacion_2001clima",2001,1982,3,1,29
"estacion_2001clima",2001,1982,4,1,8.5
"estacion_2001clima",2001,1982,5,1,0.5
"estacion_2001clima",2001,1982,6,1,0
"estacion_2001clima",2001,1982,7,1,0
"estacion_2001clima",2001,1982,8,1,0
"estacion_2001clima",2001,1982,9,1,1.8
"estacion_2001clima",2001,1982,10,1,4.5
"estacion_2001clima",2001,1982,11,1,29
"estacion_2001clima",2001,1982,12,1,17
"estacion_2001clima",2001,1983,1,1,26
"estacion_2001clima",2001,1983,2,1,63.5
"estacion_2001clima",2001,1983,3,1,42.5
"estacion_2001clima",2001,1983,4,1,21
"estacion_2001clima",2001,1983,5,1,3
"estacion_2001clima",2001,1983,6,1,0
"estacion_2001clima",2001,1983,7,1,0
"estacion_2001clima",2001,1983,8,1,6.5
"estacion_2001clima",2001,1983,9,1,11
"estacion_2001clima",2001,1983,10,1,45
"estacion_2001clima",2001,1983,11,1,19.5
"estacion_2001clima",2001,1983,12,1,15
"estacion_2001clima",2001,1984,1,1,7
"estacion_2001clima",2001,1984,2,1,0
"estacion_2001clima",2001,1984,3,1,1
"estacion_2001clima",2001,1984,4,1,3.5
"estacion_2001clima",2001,1984,5,1,0
"estacion_2001clima",2001,1984,6,1,0
"estacion_2001clima",2001,1984,7,1,2.5
"estacion_2001clima",2001,1984,8,1,3.7
"estacion_2001clima",2001,1984,9,1,0
"estacion_2001clima",2001,1984,10,1,1.8
"estacion_2001clima",2001,1984,11,1,10
"estacion_2001clima",2001,1984,12,1,26.9
"estacion_2001clima",2001,1985,1,1,5.5
"estacion_2001clima",2001,1985,2,1,12.5
"estacion_2001clima",2001,1985,3,1,8.5
"estacion_2001clima",2001,1985,4,1,2
"estacion_2001clima",2001,1985,5,1,0
"estacion_2001clima",2001,1985,6,1,0
"estacion_2001clima",2001,1985,7,1,8.5
"estacion_2001clima",2001,1985,8,1,0
"estacion_2001clima",2001,1985,9,1,14
"estacion_2001clima",2001,1985,10,1,15.5
"estacion_2001clima",2001,1985,11,1,42
"estacion_2001clima",2001,1985,12,1,20
"estacion_2001clima",2001,1986,1,1,12.5
"estacion_2001clima",2001,1986,2,1,14
"estacion_2001clima",2001,1986,3,1,37
"estacion_2001clima",2001,1986,4,1,3
"estacion_2001clima",2001,1986,5,1,0
"estacion_2001clima",2001,1986,6,1,0
"estacion_2001clima",2001,1986,7,1,1
"estacion_2001clima",2001,1986,8,1,1.5
"estacion_2001clima",2001,1986,9,1,5
"estacion_2001clima",2001,1986,10,1,13
"estacion_2001clima",2001,1986,11,1,8
"estacion_2001clima",2001,1986,12,1,10
"estacion_2001clima",2001,1987,1,1,33.5
"estacion_2001clima",2001,1987,2,1,27
"estacion_2001clima",2001,1987,3,1,11
"estacion_2001clima",2001,1987,4,1,13
"estacion_2001clima",2001,1987,5,1,1.5
"estacion_2001clima",2001,1987,6,1,0
"estacion_2001clima",2001,1987,7,1,0
"estacion_2001clima",2001,1987,8,1,2
"estacion_2001clima",2001,1987,9,1,4.5
"estacion_2001clima",2001,1987,10,1,28.5
"estacion_2001clima",2001,1987,11,1,22
"estacion_2001clima",2001,1987,12,1,31.5
"estacion_2001clima",2001,1988,1,1,50.5
"estacion_2001clima",2001,1988,2,1,11
"estacion_2001clima",2001,1988,3,1,19
"estacion_2001clima",2001,1988,4,1,18.5
"estacion_2001clima",2001,1988,5,1,0
"estacion_2001clima",2001,1988,6,1,0
"estacion_2001clima",2001,1988,7,1,5.5
"estacion_2001clima",2001,1988,8,1,0
"estacion_2001clima",2001,1988,9,1,0
"estacion_2001clima",2001,1988,10,1,0.5
"estacion_2001clima",2001,1988,11,1,5
"estacion_2001clima",2001,1988,12,1,11
"estacion_2001clima",2001,1989,1,1,3.5
"estacion_2001clima",2001,1989,2,1,3
"estacion_2001clima",2001,1989,3,1,14
"estacion_2001clima",2001,1989,4,1,0.5
"estacion_2001clima",2001,1989,5,1,1.5
"estacion_2001clima",2001,1989,6,1,0
"estacion_2001clima",2001,1989,7,1,0.1
"estacion_2001clima",2001,1989,8,1,0
"estacion_2001clima",2001,1989,9,1,1
"estacion_2001clima",2001,1989,10,1,3.5
"estacion_2001clima",2001,1989,11,1,0.1
"estacion_2001clima",2001,1989,12,1,2
"estacion_2001clima",2001,1990,1,1,19.5
"estacion_2001clima",2001,1990,2,1,6.5
"estacion_2001clima",2001,1990,3,1,3.5
"estacion_2001clima",2001,1990,4,1,4
"estacion_2001clima",2001,1990,5,1,6.5
"estacion_2001clima",2001,1990,6,1,2
"estacion_2001clima",2001,1990,7,1,0.1
"estacion_2001clima",2001,1990,8,1,0.1
"estacion_2001clima",2001,1990,9,1,0.1
"estacion_2001clima",2001,1990,10,1,0.1
"estacion_2001clima",2001,1990,11,1,16.5
"estacion_2001clima",2001,1990,12,1,14.5
"estacion_2001clima",2001,1991,1,1,18.5
"estacion_2001clima",2001,1991,2,1,42
"estacion_2001clima",2001,1991,3,1,25.5
"estacion_2001clima",2001,1991,4,1,0.5
"estacion_2001clima",2001,1991,5,1,0.1
"estacion_2001clima",2001,1991,6,1,0
"estacion_2001clima",2001,1991,7,1,12
"estacion_2001clima",2001,1991,8,1,0
"estacion_2001clima",2001,1991,9,1,0.2
"estacion_2001clima",2001,1991,10,1,14.5
"estacion_2001clima",2001,1991,11,1,5.5
"estacion_2001clima",2001,1991,12,1,13
"estacion_2001clima",2001,1992,1,1,28.5
"estacion_2001clima",2001,1992,2,1,36
"estacion_2001clima",2001,1992,3,1,26.5
"estacion_2001clima",2001,1992,4,1,1.5
"estacion_2001clima",2001,1992,5,1,17
"estacion_2001clima",2001,1992,6,1,0
"estacion_2001clima",2001,1992,7,1,0.1
"estacion_2001clima",2001,1992,8,1,19
"estacion_2001clima",2001,1992,9,1,0
"estacion_2001clima",2001,1992,10,1,5
"estacion_2001clima",2001,1992,11,1,0
"estacion_2001clima",2001,1992,12,1,42
"estacion_2001clima",2001,1993,1,1,49.5
"estacion_2001clima",2001,1993,2,1,44
"estacion_2001clima",2001,1993,3,1,10
"estacion_2001clima",2001,1993,4,1,0
"estacion_2001clima",2001,1993,5,1,3
"estacion_2001clima",2001,1993,6,1,3.5
"estacion_2001clima",2001,1993,7,1,0
"estacion_2001clima",2001,1993,8,1,0
"estacion_2001clima",2001,1993,9,1,0
"estacion_2001clima",2001,1993,10,1,2
"estacion_2001clima",2001,1993,11,1,8.5
"estacion_2001clima",2001,1993,12,1,12.5
"estacion_2001clima",2001,1994,1,1,14.5
"estacion_2001clima",2001,1994,2,1,25
"estacion_2001clima",2001,1994,3,1,16
"estacion_2001clima",2001,1994,4,1,9.5
"estacion_2001clima",2001,1994,5,1,0
"estacion_2001clima",2001,1994,6,1,0
"estacion_2001clima",2001,1994,7,1,0
"estacion_2001clima",2001,1994,8,1,17.5
"estacion_2001clima",2001,1994,9,1,0
"estacion_2001clima",2001,1994,10,1,0.1
"estacion_2001clima",2001,1994,11,1,6
"estacion_2001clima",2001,1994,12,1,16
"estacion_2001clima",2001,1995,1,1,31.5
"estacion_2001clima",2001,1995,2,1,57.5
"estacion_2001clima",2001,1995,3,1,33
"estacion_2001clima",2001,1995,4,1,22
"estacion_2001clima",2001,1995,5,1,6.5
"estacion_2001clima",2001,1995,6,1,4.5
"estacion_2001clima",2001,1995,7,1,1.5
"estacion_2001clima",2001,1995,8,1,0
"estacion_2001clima",2001,1995,9,1,6.5
"estacion_2001clima",2001,1995,10,1,0.1
"estacion_2001clima",2001,1995,11,1,4.5
"estacion_2001clima",2001,1995,12,1,4.5
"estacion_2001clima",2001,1996,1,1,14
"estacion_2001clima",2001,1996,2,1,22
"estacion_2001clima",2001,1996,3,1,26
"estacion_2001clima",2001,1996,4,1,1.5
"estacion_2001clima",2001,1996,5,1,0
"estacion_2001clima",2001,1996,6,1,0
"estacion_2001clima",2001,1996,7,1,0.1
"estacion_2001clima",2001,1996,8,1,5
"estacion_2001clima",2001,1996,9,1,0
"estacion_2001clima",2001,1996,10,1,0.1
"estacion_2001clima",2001,1996,11,1,9.5
"estacion_2001clima",2001,1996,12,1,4.5
"estacion_2001clima",2001,1997,1,1,39
"estacion_2001clima",2001,1997,2,1,19
"estacion_2001clima",2001,1997,3,1,0
"estacion_2001clima",2001,1997,4,1,5
"estacion_2001clima",2001,1997,5,1,0
"estacion_2001clima",2001,1997,6,1,4.5
"estacion_2001clima",2001,1997,7,1,0
"estacion_2001clima",2001,1997,8,1,0.1
"estacion_2001clima",2001,1997,9,1,13.5
"estacion_2001clima",2001,1997,10,1,1
"estacion_2001clima",2001,1997,11,1,35.5
"estacion_2001clima",2001,1997,12,1,27
"estacion_2001clima",2001,1998,1,1,13.5
"estacion_2001clima",2001,1998,2,1,62
"estacion_2001clima",2001,1998,3,1,31
"estacion_2001clima",2001,1998,4,1,17.5
"estacion_2001clima",2001,1998,5,1,12.5
"estacion_2001clima",2001,1998,6,1,0.1
"estacion_2001clima",2001,1998,7,1,0.1
"estacion_2001clima",2001,1998,8,1,27
"estacion_2001clima",2001,1998,9,1,4
"estacion_2001clima",2001,1998,10,1,4.5
"estacion_2001clima",2001,1998,11,1,13.5
"estacion_2001clima",2001,1998,12,1,9
"estacion_2001clima",2001,1999,1,1,8
"estacion_2001clima",2001,1999,2,1,17.5
"estacion_2001clima",2001,1999,3,1,12.5
"estacion_2001clima",2001,1999,4,1,19
"estacion_2001clima",2001,1999,5,1,0.1
"estacion_2001clima",2001,1999,6,1,1
"estacion_2001clima",2001,1999,7,1,3.5
"estacion_2001clima",2001,1999,8,1,0
"estacion_2001clima",2001,1999,9,1,0.1
"estacion_2001clima",2001,1999,10,1,0
"estacion_2001clima",2001,1999,11,1,0
"estacion_2001clima",2001,1999,12,1,3.5
"estacion_2001clima",2001,2000,1,1,6
"estacion_2001clima",2001,2000,2,1,34
"estacion_2001clima",2001,2000,3,1,20
"estacion_2001clima",2001,2000,4,1,9
"estacion_2001clima",2001,2000,5,1,0
"estacion_2001clima",2001,2000,6,1,12.5
"estacion_2001clima",2001,2000,7,1,0
"estacion_2001clima",2001,2000,8,1,0
"estacion_2001clima",2001,2000,9,1,2
"estacion_2001clima",2001,2000,10,1,4.5
"estacion_2001clima",2001,2000,11,1,10
"estacion_2001clima",2001,2000,12,1,3.5
"estacion_2001clima",2001,2001,1,1,29
"estacion_2001clima",2001,2001,2,1,16.5
"estacion_2001clima",2001,2001,3,1,10.5
"estacion_2001clima",2001,2001,4,1,10
"estacion_2001clima",2001,2001,5,1,0
"estacion_2001clima",2001,2001,6,1,0
"estacion_2001clima",2001,2001,7,1,3.5
"estacion_2001clima",2001,2001,8,1,2
"estacion_2001clima",2001,2001,9,1,1.5
"estacion_2001clima",2001,2001,10,1,0
"estacion_2001clima",2001,2001,11,1,9
"estacion_2001clima",2001,2001,12,1,13
"estacion_2001clima",2001,2002,1,1,2
"estacion_2001clima",2001,2002,2,1,1.5
"estacion_2001clima",2001,2002,3,1,9
"estacion_2001clima",2001,2002,4,1,2.2
"estacion_2001clima",2001,2002,5,1,0
"estacion_2001clima",2001,2002,6,1,0
"estacion_2001clima",2001,2002,7,1,3.5
"estacion_2001clima",2001,2002,8,1,0
"estacion_2001clima",2001,2002,9,1,10
"estacion_2001clima",2001,2002,10,1,0.5
"estacion_2001clima",2001,2002,11,1,9
"estacion_2001clima",2001,2002,12,1,9
"estacion_2001clima",2001,2003,1,1,2
"estacion_2001clima",2001,2003,2,1,43
"estacion_2001clima",2001,2003,3,1,28.5
"estacion_2001clima",2001,2003,4,1,25
"estacion_2001clima",2001,2003,5,1,2
"estacion_2001clima",2001,2003,6,1,0
"estacion_2001clima",2001,2003,7,1,7
"estacion_2001clima",2001,2003,8,1,2
"estacion_2001clima",2001,2003,9,1,0.5
"estacion_2001clima",2001,2003,10,1,0
"estacion_2001clima",2001,2003,11,1,9
"estacion_2001clima",2001,2003,12,1,12.5
"estacion_2001clima",2001,2004,1,1,4.5
"estacion_2001clima",2001,2004,2,1,30
"estacion_2001clima",2001,2004,3,1,6.5
"estacion_2001clima",2001,2004,4,1,5
"estacion_2001clima",2001,2004,5,1,0
"estacion_2001clima",2001,2004,6,1,0
"estacion_2001clima",2001,2004,7,1,0
"estacion_2001clima",2001,2004,8,1,3
"estacion_2001clima",2001,2004,9,1,5
"estacion_2001clima",2001,2004,10,1,69
"estacion_2001clima",2001,2004,11,1,11
"estacion_2001clima",2001,2004,12,1,70
"estacion_2001clima",2001,2005,1,1,22.5
"estacion_2001clima",2001,2005,2,1,23
"estacion_2001clima",2001,2005,3,1,4.5
"estacion_2001clima",2001,2005,4,1,4
"estacion_2001clima",2001,2005,5,1,2.5
"estacion_2001clima",2001,2005,6,1,0
"estacion_2001clima",2001,2005,7,1,0.5
"estacion_2001clima",2001,2005,8,1,1.5
"estacion_2001clima",2001,2005,9,1,0
"estacion_2001clima",2001,2005,10,1,9
"estacion_2001clima",2001,2005,11,1,0
"estacion_2001clima",2001,2005,12,1,0
"estacion_2001clima",2001,2006,1,1,2
"estacion_2001clima",2001,2006,2,1,1.5
"estacion_2001clima",2001,2006,3,1,24
"estacion_2001clima",2001,2006,4,1,17
"estacion_2001clima",2001,2006,5,1,16
"estacion_2001clima",2001,2006,6,1,0
"estacion_2001clima",2001,2006,7,1,0
"estacion_2001clima",2001,2006,8,1,0
"estacion_2001clima",2001,2006,9,1,0.8
"estacion_2001clima",2001,2006,10,1,3
"estacion_2001clima",2001,2006,11,1,0.4
"estacion_2001clima",2001,2006,12,1,4
"estacion_2001clima",2001,2007,1,1,12
"estacion_2001clima",2001,2007,2,1,9.5
"estacion_2001clima",2001,2007,3,1,5.4
"estacion_2001clima",2001,2007,4,1,5.5
"estacion_2001clima",2001,2007,5,1,3.8
"estacion_2001clima",2001,2007,6,1,0
"estacion_2001clima",2001,2007,7,1,0
"estacion_2001clima",2001,2007,8,1,0
"estacion_2001clima",2001,2007,9,1,1.5
"estacion_2001clima",2001,2007,10,1,0
"estacion_2001clima",2001,2007,11,1,43
"estacion_2001clima",2001,2007,12,1,8
"estacion_2001clima",2001,2008,1,1,33
"estacion_2001clima",2001,2008,2,1,14
"estacion_2001clima",2001,2008,3,1,12
"estacion_2001clima",2001,2008,4,1,0
"estacion_2001clima",2001,2008,5,1,6.7
"estacion_2001clima",2001,2008,6,1,1.1
"estacion_2001clima",2001,2008,7,1,0
"estacion_2001clima",2001,2008,8,1,3.4
"estacion_2001clima",2001,2008,9,1,0
"estacion_2001clima",2001,2008,10,1,0
"estacion_2001clima",2001,2008,11,1,26.2
"estacion_2001clima",2001,2009,1,1,1.1
"estacion_2001clima",2001,2009,2,1,17.5
"estacion_2001clima",2001,2009,3,1,0
"estacion_2001clima",2001,2009,4,1,5.7
"estacion_2001clima",2001,2009,5,1,0
"estacion_2001clima",2001,2009,6,1,1
"estacion_2001clima",2001,2009,7,1,0
"estacion_2001clima",2001,2009,8,1,1.2
"estacion_2001clima",2001,2009,9,1,5
"estacion_2001clima",2001,2009,10,1,0
"estacion_2001clima",2001,2009,11,1,12
"estacion_2001clima",2001,2009,12,1,11.6
"estacion_2001clima",2001,2010,1,1,66.4
"estacion_2001clima",2001,2010,2,1,24.9
"estacion_2001clima",2001,2010,3,1,13.7
"estacion_2001clima",2001,2010,4,1,15.2
"estacion_2001clima",2001,2010,5,1,0
"estacion_2001clima",2001,2010,6,1,0
"estacion_2001clima",2001,2010,7,1,1.5
"estacion_2001clima",2001,2010,8,1,0
"estacion_2001clima",2001,2010,9,1,0
"estacion_2001clima",2001,2010,10,1,28.5
"estacion_2001clima",2001,2010,11,1,9.4
"estacion_2001clima",2001,2010,12,1,22.5
"estacion_2001clima",2001,2011,1,1,14.2
"estacion_2001clima",2001,2011,2,1,48.3
"estacion_2001clima",2001,2011,3,1,25.2
"estacion_2001clima",2001,2011,4,1,9.3
"estacion_2001clima",2001,2011,5,1,25.2
"estacion_2001clima",2001,2011,6,1,0
"estacion_2001clima",2001,2011,7,1,3.2
"estacion_2001clima",2001,2011,8,1,0
"estacion_2001clima",2001,2011,9,1,0
"estacion_2001clima",2001,2011,10,1,4.9
"estacion_2001clima",2001,2011,11,1,30.7
"estacion_2001clima",2001,2011,12,1,20.9
"estacion_2001clima",2001,2012,1,1,3.5
"estacion_2001clima",2001,2012,2,1,17.5
"estacion_2001clima",2001,2012,3,1,35.5
"estacion_2001clima",2001,2012,4,1,16.2
"estacion_2001clima",2001,2012,5,1,0
"estacion_2001clima",2001,2012,6,1,0
"estacion_2001clima",2001,2012,7,1,0
"estacion_2001clima",2001,2012,8,1,3.8
"estacion_2001clima",2001,2012,9,1,6.8
"estacion_2001clima",2001,2012,10,1,1.3
"estacion_2001clima",2001,2013,1,1,46.7
"estacion_2001clima",2001,2013,2,1,12.3
"estacion_2001clima",2001,2013,3,1,16.5
"estacion_2001clima",2001,2013,4,1,0
"estacion_2001clima",2001,2013,5,1,3.4
"estacion_2001clima",2001,2013,6,1,0
"estacion_2001clima",2001,2013,7,1,1.9
"estacion_2001clima",2001,2013,8,1,3.1
"estacion_2001clima",2001,2013,9,1,3.9
"estacion_2001clima",2001,2013,10,1,15.7
"estacion_2001clima",2001,2013,11,1,4.4
"estacion_2001clima",2001,2013,12,1,5.5
"estacion_2001clima",2001,2014,1,1,1.5
"estacion_2001clima",2001,2014,2,1,3.6
"estacion_2001clima",2001,2014,3,1,21.4
"estacion_2001clima",2001,2014,4,1,4.6
"estacion_2001clima",2001,2014,5,1,0
"estacion_2001clima",2001,2014,6,1,0
"estacion_2001clima",2001,2014,7,1,1.9
"estacion_2001clima",2001,2014,8,1,1.5
"estacion_2001clima",2001,2014,9,1,0
"estacion_2001clima",2001,2014,10,1,0
"estacion_2001clima",2001,2014,11,1,2.5
"estacion_2001clima",2001,2014,12,1,13.7
"estacion_2001clima",2001,2015,1,1,6.4
"estacion_2001clima",2001,2015,2,1,4.2
"estacion_2001clima",2001,2015,3,1,20.2
"estacion_2001clima",2001,2015,4,1,4.5
"estacion_2001clima",2001,2015,5,1,20
"estacion_2001clima",2001,2015,6,1,0
"estacion_2001clima",2001,2015,7,1,6.9
"estacion_2001clima",2001,2015,8,1,0
"estacion_2001clima",2001,2015,9,1,1.9
"estacion_2001clima",2001,2015,10,1,16.5
"estacion_2001clima",2001,2015,11,1,10.6
"estacion_2001clima",2001,2015,12,1,13.9
"estacion_2001clima",2001,2016,1,1,27.4
"estacion_2001clima",2001,2016,2,1,0
"estacion_2001clima",2001,2016,3,1,15.3
"estacion_2001clima",2001,2016,4,1,14.2
"estacion_2001clima",2001,2016,5,1,11.2
"estacion_2001clima",2001,2016,6,1,0
"estacion_2001clima",2001,2016,7,1,0
"estacion_2001clima",2001,2016,8,1,0
"estacion_2001clima",2001,2016,9,1,14.4
"estacion_2001clima",2001,2016,10,1,0
"estacion_2001clima",2001,2016,11,1,14.4
"estacion_2001clima",2001,2016,12,1,33.8
"estacion_2001clima",2001,2017,1,1,23.7
"estacion_2001clima",2001,2017,2,1,33.5
"estacion_2001clima",2001,2017,3,1,4.8
"estacion_2001clima",2001,2017,4,1,0
"estacion_2001clima",2001,2017,5,1,3.7
"estacion_2001clima",2001,2017,6,1,0
"estacion_2001clima",2001,2017,7,1,0
"estacion_2001clima",2001,2017,8,1,1
"estacion_2001clima",2001,2017,9,1,0
"estacion_2001clima",2001,2017,10,1,0
"estacion_2001clima",2001,2017,11,1,3
"estacion_2001clima",2001,2017,12,1,0
"estacion_2001clima",2001,2018,1,1,32.5
"estacion_2001clima",2001,2018,2,1,6.8
"estacion_2001clima",2001,2018,3,1,6.7
"estacion_2001clima",2001,2018,4,1,0
"estacion_2001clima",2001,2018,5,1,0
"estacion_2001clima",2001,2018,6,1,0
"estacion_2001clima",2001,2018,7,1,0
"estacion_2001clima",2001,2018,8,1,0
"estacion_2001clima",2001,2018,9,1,1.5
"estacion_2001clima",2001,2018,10,1,2.2
"estacion_2001clima",2001,2018,11,1,25.7
"estacion_2001clima",2001,2018,12,1,26.5
"estacion_2001clima",2001,2019,1,1,16.5
"estacion_2001clima",2001,2019,2,1,27.5
"estacion_2001clima",2001,2019,3,1,7.9
"estacion_2001clima",2001,2019,4,1,3.1
"estacion_2001clima",2001,2019,5,1,14.9
"estacion_2001clima",2001,2019,6,1,0
"estacion_2001clima",2001,2019,7,1,3.4
"estacion_2001clima",2001,2019,8,1,0
"estacion_2001clima",2001,2019,9,1,12.2
"estacion_2001clima",2001,2019,10,1,0
"estacion_2001clima",2001,2019,11,1,46.5
"estacion_2001clima",2001,2019,12,1,20.2
"estacion_2001clima",2001,2020,1,1,6.4
"estacion_2001clima",2001,2020,2,1,22
"estacion_2001clima",2001,2020,3,1,16
